index ;year;month;day;t_min;t_mean;t_max;date
32583;1945;1;2;-19.1;-15.8;-12.2;02.01.1945
32583;1945;1;3;-15.2;-11.0;-8.0;03.01.1945
32583;1945;1;4;-8.9;-2.5;-0.6;04.01.1945
32583;1945;1;5;-4.0;-2.6;0.6;05.01.1945
32583;1945;1;6;-8.7;-6.0;-2.7;06.01.1945
32583;1945;1;7;-10.0;-8.3;-6.8;07.01.1945
32583;1945;1;8;-9.4;-8.2;-6.1;08.01.1945
32583;1945;1;9;-7.2;-4.4;-2.7;09.01.1945
32583;1945;1;10;-8.0;-5.9;-2.4;10.01.1945
32583;1945;1;11;-13.0;-10.6;-6.8;11.01.1945
32583;1945;1;12;-13.4;-10.5;-7.2;12.01.1945
32583;1945;1;13;-15.2;-12.0;-8.4;13.01.1945
32583;1945;1;14;-17.2;-14.7;-10.7;14.01.1945
32583;1945;1;15;-17.4;-14.5;-10.8;15.01.1945
32583;1945;1;16;-11.3;-5.5;-3.7;16.01.1945
32583;1945;1;17;-8.3;-6.9;-3.4;17.01.1945
32583;1945;1;18;-14.2;-11.8;-7.2;18.01.1945
32583;1945;1;19;-14.2;-11.5;-8.1;19.01.1945
32583;1945;1;20;-10.2;-9.6;-8.4;20.01.1945
32583;1945;1;21;-17.4;-13.3;-9.2;21.01.1945
32583;1945;1;22;-13.6;-10.6;-8.4;22.01.1945
32583;1945;1;23;-14.0;-11.6;-8.7;23.01.1945
32583;1945;1;24;-14.5;-11.3;-8.1;24.01.1945
32583;1945;1;25;-13.0;-9.8;-7.6;25.01.1945
32583;1945;1;26;-10.2;-5.9;-1.9;26.01.1945
32583;1945;1;27;-4.6;-1.7;0.4;27.01.1945
32583;1945;1;28;-2.3;-1.6;-0.5;28.01.1945
32583;1945;1;29;-6.2;-4.7;-1.5;29.01.1945
32583;1945;1;30;-12.4;-9.8;-3.6;30.01.1945
32583;1945;1;31;-14.9;-11.5;-7.5;31.01.1945
32583;1945;2;1;-8.7;-7.4;-5.9;01.02.1945
32583;1945;2;2;-9.8;-7.8;-5.7;02.02.1945
32583;1945;2;3;-6.2;-3.1;-2.4;03.02.1945
32583;1945;2;4;-4.3;-2.0;-1.2;04.02.1945
32583;1945;2;5;-3.3;-1.0;-0.2;05.02.1945
32583;1945;2;6;-2.0;-1.4;-0.2;06.02.1945
32583;1945;2;7;-2.2;-1.4;-0.9;07.02.1945
32583;1945;2;8;-3.8;-2.6;-0.6;08.02.1945
32583;1945;2;9;-6.5;-4.8;-3.4;09.02.1945
32583;1945;2;10;-6.3;-4.3;-3.0;10.02.1945
32583;1945;2;11;-6.1;-4.5;-3.0;11.02.1945
32583;1945;2;12;-6.1;-4.0;-2.7;12.02.1945
32583;1945;2;13;-8.7;-6.8;-3.3;13.02.1945
32583;1945;2;14;-12.6;-11.3;-6.6;14.02.1945
32583;1945;2;15;-14.7;-12.1;-9.7;15.02.1945
32583;1945;2;16;-12.4;-11.1;-8.5;16.02.1945
32583;1945;2;17;-13.0;-10.6;-8.1;17.02.1945
32583;1945;2;18;-13.2;-10.6;-7.9;18.02.1945
32583;1945;2;19;-15.3;-11.8;-8.1;19.02.1945
32583;1945;2;20;-12.7;-9.6;-5.5;20.02.1945
32583;1945;2;21;-13.2;-10.2;-6.8;21.02.1945
32583;1945;2;22;-17.5;-12.8;-5.3;22.02.1945
32583;1945;2;23;-14.9;-11.4;-8.2;23.02.1945
32583;1945;2;24;-19.7;-13.6;-8.2;24.02.1945
32583;1945;2;25;-19.5;-13.8;-5.6;25.02.1945
32583;1945;2;26;-19.5;-13.0;-6.6;26.02.1945
32583;1945;2;27;-12.6;-10.2;-6.8;27.02.1945
32583;1945;2;28;-10.4;-9.2;-6.7;28.02.1945
32583;1945;3;1;-12.3;-8.5;-4.0;01.03.1945
32583;1945;3;2;-12.7;-9.3;-4.3;02.03.1945
32583;1945;3;3;-13.2;-10.8;-8.4;03.03.1945
32583;1945;3;4;-16.3;-12.2;-2.4;04.03.1945
32583;1945;3;5;-13.7;-11.0;-7.7;05.03.1945
32583;1945;3;6;-13.3;-9.2;-5.7;06.03.1945
32583;1945;3;7;-11.5;-8.2;-5.8;07.03.1945
32583;1945;3;8;-9.3;-5.6;-1.5;08.03.1945
32583;1945;3;9;-2.8;-1.4;-0.1;09.03.1945
32583;1945;3;10;-3.5;-2.5;-1.3;10.03.1945
32583;1945;3;11;-7.0;-5.6;-2.8;11.03.1945
32583;1945;3;12;-9.3;-7.6;-5.8;12.03.1945
32583;1945;3;13;-12.9;-11.5;-8.7;13.03.1945
32583;1945;3;14;-10.9;-9.2;-7.2;14.03.1945
32583;1945;3;15;-14.4;-11.8;-7.9;15.03.1945
32583;1945;3;16;-17.9;-13.6;-9.5;16.03.1945
32583;1945;3;17;-10.9;-9.8;-7.8;17.03.1945
32583;1945;3;18;-14.5;-10.8;-7.2;18.03.1945
32583;1945;3;19;-16.9;-12.3;-7.7;19.03.1945
32583;1945;3;20;-17.8;-10.9;-5.4;20.03.1945
32583;1945;3;21;-12.8;-8.3;-3.8;21.03.1945
32583;1945;3;22;-14.5;-7.6;-1.8;22.03.1945
32583;1945;3;23;-8.8;-6.1;-2.0;23.03.1945
32583;1945;3;24;-7.6;-6.2;-3.8;24.03.1945
32583;1945;3;25;-8.2;-5.4;-2.7;25.03.1945
32583;1945;3;26;-10.4;-7.3;-3.6;26.03.1945
32583;1945;3;27;-12.9;-8.0;-2.4;27.03.1945
32583;1945;3;28;-4.5;-2.4;-0.1;28.03.1945
32583;1945;3;29;-9.8;-5.9;-1.1;29.03.1945
32583;1945;3;30;-10.7;-6.5;-2.9;30.03.1945
32583;1945;3;31;-8.1;-4.8;-0.5;31.03.1945
32583;1945;4;1;-7.2;-4.8;-1.7;01.04.1945
32583;1945;4;2;-8.6;-5.6;-2.6;02.04.1945
32583;1945;4;3;-8.1;-4.8;-0.5;03.04.1945
32583;1945;4;4;-4.7;-1.4;01.апр;04.04.1945
32583;1945;4;5;-4.3;-3.0;-1.2;05.04.1945
32583;1945;4;6;-4.6;-3.0;0.5;06.04.1945
32583;1945;4;7;-3.7;-1.6;0.3;07.04.1945
32583;1945;4;8;-2.1;-0.4;01.апр;08.04.1945
32583;1945;4;9;-3.2;-1.4;01.янв;09.04.1945
32583;1945;4;10;-4.0;-0.8;04.апр;10.04.1945
32583;1945;4;11;-1.4;2.0;07.янв;11.04.1945
32583;1945;4;12;-3.9;-1.1;02.янв;12.04.1945
32583;1945;4;13;-2.2;0.0;04.мар;13.04.1945
32583;1945;4;14;-2.6;-1.9;0.3;14.04.1945
32583;1945;4;15;-1.9;0.0;2.0;15.04.1945
32583;1945;4;16;-2.2;0.3;02.июн;16.04.1945
32583;1945;4;17;-2.6;-1.6;01.июн;17.04.1945
32583;1945;4;18;-1.5;-0.8;0.0;18.04.1945
32583;1945;4;19;-1.3;-0.6;01.фев;19.04.1945
32583;1945;4;20;-2.1;-1.2;1.0;20.04.1945
32583;1945;4;21;-1.8;-0.6;01.мар;21.04.1945
32583;1945;4;22;-1.2;0.5;02.июл;22.04.1945
32583;1945;4;23;-2.1;0.4;05.апр;23.04.1945
32583;1945;4;24;-4.2;-1.7;1.0;24.04.1945
32583;1945;4;25;-0.7;-0.1;0.4;25.04.1945
32583;1945;4;26;-0.9;0.1;01.апр;26.04.1945
32583;1945;4;27;-0.1;01.янв;3.0;27.04.1945
32583;1945;4;28;-0.2;0.6;01.июл;28.04.1945
32583;1945;4;29;-0.5;0.4;01.янв;29.04.1945
32583;1945;4;30;-1.2;-0.4;01.фев;30.04.1945
32583;1945;5;1;-1.3;-0.5;0.9;01.05.1945
32583;1945;5;2;-1.2;-0.6;0.8;02.05.1945
32583;1945;5;3;-1.5;-0.6;0.4;03.05.1945
32583;1945;5;4;-1.2;01.апр;05.мар;04.05.1945
32583;1945;5;5;-0.8;01.июн;04.авг;05.05.1945
32583;1945;5;6;-1.2;-0.4;01.янв;06.05.1945
32583;1945;5;7;-0.7;-0.2;0.0;07.05.1945
32583;1945;5;8;-1.3;0.0;1.0;08.05.1945
32583;1945;5;9;-1.2;0.5;01.сен;09.05.1945
32583;1945;5;10;-0.2;02.янв;05.авг;10.05.1945
32583;1945;5;11;01.фев;03.апр;08.авг;11.05.1945
32583;1945;5;12;0.0;03.фев;07.май;12.05.1945
32583;1945;5;13;02.май;04.июл;09.фев;13.05.1945
32583;1945;5;14;-0.4;01.май;07.мар;14.05.1945
32583;1945;5;15;-0.5;0.8;03.фев;15.05.1945
32583;1945;5;16;0.2;01.янв;03.мар;16.05.1945
32583;1945;5;17;-0.1;01.мар;03.июл;17.05.1945
32583;1945;5;18;0.6;02.мар;05.янв;18.05.1945
32583;1945;5;19;01.июл;03.мар;07.авг;19.05.1945
32583;1945;5;20;01.фев;04.авг;09.авг;20.05.1945
32583;1945;5;21;03.фев;05.июн;09.апр;21.05.1945
32583;1945;5;22;0.0;01.авг;07.фев;22.05.1945
32583;1945;5;23;-0.1;0.7;02.июн;23.05.1945
32583;1945;5;24;0.3;1.0;01.авг;24.05.1945
32583;1945;5;25;-0.2;01.мар;3.0;25.05.1945
32583;1945;5;26;0.3;03.сен;10.май;26.05.1945
32583;1945;5;27;02.фев;04.мар;09.янв;27.05.1945
32583;1945;5;28;01.май;02.июн;7.0;28.05.1945
32583;1945;5;29;01.сен;03.мар;5.0;29.05.1945
32583;1945;5;30;02.мар;03.май;05.сен;30.05.1945
32583;1945;5;31;0.5;01.сен;03.фев;31.05.1945
32583;1945;6;1;0.9;02.май;05.май;01.06.1945
32583;1945;6;2;01.июл;02.авг;05.апр;02.06.1945
32583;1945;6;3;02.янв;03.июн;07.апр;03.06.1945
32583;1945;6;4;02.янв;03.янв;05.янв;04.06.1945
32583;1945;6;5;02.июн;06.апр;07.сен;05.06.1945
32583;1945;6;6;03.мар;04.фев;05.авг;06.06.1945
32583;1945;6;7;02.сен;04.сен;09.июл;07.06.1945
32583;1945;6;8;02.сен;04.фев;07.июн;08.06.1945
32583;1945;6;9;02.янв;03.май;05.июн;09.06.1945
32583;1945;6;10;01.сен;12.0;20.авг;10.06.1945
32583;1945;6;11;02.июл;07.авг;17.0;11.06.1945
32583;1945;6;12;01.авг;03.апр;04.июн;12.06.1945
32583;1945;6;13;03.мар;04.июн;05.авг;13.06.1945
32583;1945;6;14;02.июн;06.фев;13.0;14.06.1945
32583;1945;6;15;04.май;6.0;11.янв;15.06.1945
32583;1945;6;16;03.май;04.авг;06.фев;16.06.1945
32583;1945;6;17;03.июн;05.июл;08.сен;17.06.1945
32583;1945;6;18;05.янв;06.май;9.0;18.06.1945
32583;1945;6;19;4.0;05.апр;08.мар;19.06.1945
32583;1945;6;20;06.май;12.июн;21.май;20.06.1945
32583;1945;6;21;10.май;14.апр;21.авг;21.06.1945
32583;1945;6;22;09.сен;13.авг;21.июн;22.06.1945
32583;1945;6;23;07.июн;09.июл;17.0;23.06.1945
32583;1945;6;24;05.фев;06.апр;10.май;24.06.1945
32583;1945;6;25;05.апр;06.мар;07.май;25.06.1945
32583;1945;6;26;05.июл;6.0;06.сен;26.06.1945
32583;1945;6;27;05.июн;06.фев;07.авг;27.06.1945
32583;1945;6;28;05.авг;06.июн;07.июн;28.06.1945
32583;1945;6;29;05.май;06.фев;07.мар;29.06.1945
32583;1945;6;30;05.май;06.янв;07.янв;30.06.1945
32583;1945;7;1;05.сен;7.0;08.авг;01.07.1945
32583;1945;7;2;05.сен;09.янв;14.мар;02.07.1945
32583;1945;7;3;07.июн;12.май;17.авг;03.07.1945
32583;1945;7;4;07.фев;09.июн;16.янв;04.07.1945
32583;1945;7;5;06.авг;07.сен;09.май;05.07.1945
32583;1945;7;6;06.июн;07.авг;10.мар;06.07.1945
32583;1945;7;7;07.янв;07.авг;09.июн;07.07.1945
32583;1945;7;8;06.сен;07.июн;09.фев;08.07.1945
32583;1945;7;9;06.сен;08.апр;11.мар;09.07.1945
32583;1945;7;10;06.авг;07.авг;10.апр;10.07.1945
32583;1945;7;11;06.мар;07.май;09.апр;11.07.1945
32583;1945;7;12;06.май;07.сен;10.мар;12.07.1945
32583;1945;7;13;07.янв;08.фев;10.янв;13.07.1945
32583;1945;7;14;06.мар;07.июл;09.апр;14.07.1945
32583;1945;7;15;06.фев;07.авг;09.сен;15.07.1945
32583;1945;7;16;07.мар;08.сен;12.апр;16.07.1945
32583;1945;7;17;07.янв;08.фев;10.сен;17.07.1945
32583;1945;7;18;07.сен;08.май;11.авг;18.07.1945
32583;1945;7;19;07.июл;08.май;11.фев;19.07.1945
32583;1945;7;20;07.июн;09.мар;13.авг;20.07.1945
32583;1945;7;21;08.июл;10.июл;14.авг;21.07.1945
32583;1945;7;22;07.янв;08.май;11.июн;22.07.1945
32583;1945;7;23;07.апр;08.мар;10.май;23.07.1945
32583;1945;7;24;08.мар;09.июл;12.мар;24.07.1945
32583;1945;7;25;08.янв;09.апр;11.сен;25.07.1945
32583;1945;7;26;09.апр;12.фев;17.июл;26.07.1945
32583;1945;7;27;13.0;18.мар;25.май;27.07.1945
32583;1945;7;28;13.апр;18.фев;23.апр;28.07.1945
32583;1945;7;29;11.0;14.янв;20.авг;29.07.1945
32583;1945;7;30;09.апр;11.сен;17.июл;30.07.1945
32583;1945;7;31;08.авг;10.апр;12.мар;31.07.1945
32583;1945;8;1;10.май;11.янв;13.мар;01.08.1945
32583;1945;8;2;10.0;10.июн;13.мар;02.08.1945
32583;1945;8;3;08.авг;09.сен;11.май;03.08.1945
32583;1945;8;4;08.июл;10.авг;15.0;04.08.1945
32583;1945;8;5;09.фев;10.июн;13.мар;05.08.1945
32583;1945;8;6;09.мар;12.апр;17.апр;06.08.1945
32583;1945;8;7;12.мар;14.0;16.июн;07.08.1945
32583;1945;8;8;11.май;13.авг;17.июл;08.08.1945
32583;1945;8;9;9.0;10.май;14.0;09.08.1945
32583;1945;8;10;06.апр;08.июн;13.май;10.08.1945
32583;1945;8;11;07.фев;08.фев;12.мар;11.08.1945
32583;1945;8;12;05.июл;07.сен;10.май;12.08.1945
32583;1945;8;13;08.авг;09.авг;12.авг;13.08.1945
32583;1945;8;14;07.май;9.0;12.янв;14.08.1945
32583;1945;8;15;06.июл;07.апр;08.сен;15.08.1945
32583;1945;8;16;06.май;07.мар;10.июл;16.08.1945
32583;1945;8;17;07.фев;08.янв;11.мар;17.08.1945
32583;1945;8;18;07.фев;10.фев;14.май;18.08.1945
32583;1945;8;19;07.июл;9.0;11.апр;19.08.1945
32583;1945;8;20;07.апр;09.янв;12.май;20.08.1945
32583;1945;8;21;06.сен;08.фев;12.авг;21.08.1945
32583;1945;8;22;07.фев;08.янв;09.май;22.08.1945
32583;1945;8;23;08.фев;09.янв;11.апр;23.08.1945
32583;1945;8;24;07.май;10.июн;16.мар;24.08.1945
32583;1945;8;25;08.мар;11.июл;18.авг;25.08.1945
32583;1945;8;26;10.фев;13.май;18.янв;26.08.1945
32583;1945;8;27;10.мар;13.апр;20.мар;27.08.1945
32583;1945;8;28;07.июл;9.0;17.фев;28.08.1945
32583;1945;8;29;07.фев;12.апр;19.июн;29.08.1945
32583;1945;8;30;08.июн;10.фев;15.июн;30.08.1945
32583;1945;8;31;07.июн;08.авг;10.июн;31.08.1945
32583;1945;9;1;08.апр;12.янв;16.фев;01.09.1945
32583;1945;9;2;8.0;10.апр;13.июн;02.09.1945
32583;1945;9;3;10.май;12.апр;15.апр;03.09.1945
32583;1945;9;4;8.0;11.июл;17.янв;04.09.1945
32583;1945;9;5;04.авг;07.май;13.мар;05.09.1945
32583;1945;9;6;05.апр;06.фев;07.фев;06.09.1945
32583;1945;9;7;05.июл;7.0;08.фев;07.09.1945
32583;1945;9;8;06.июн;09.апр;11.сен;08.09.1945
32583;1945;9;9;07.июн;08.авг;12.апр;09.09.1945
32583;1945;9;10;04.сен;07.апр;11.июл;10.09.1945
32583;1945;9;11;05.июн;06.авг;9.0;11.09.1945
32583;1945;9;12;05.июн;6.0;07.янв;12.09.1945
32583;1945;9;13;05.июн;06.авг;08.фев;13.09.1945
32583;1945;9;14;06.июн;8.0;10.июл;14.09.1945
32583;1945;9;15;07.апр;8.0;09.сен;15.09.1945
32583;1945;9;16;7.0;8.0;09.янв;16.09.1945
32583;1945;9;17;05.май;9.0;14.0;17.09.1945
32583;1945;9;18;04.сен;08.июн;14.фев;18.09.1945
32583;1945;9;19;02.авг;06.фев;11.июл;19.09.1945
32583;1945;9;20;02.июл;06.авг;11.мар;20.09.1945
32583;1945;9;21;02.май;05.авг;09.сен;21.09.1945
32583;1945;9;22;02.май;04.июн;07.июн;22.09.1945
32583;1945;9;23;04.апр;07.янв;10.июн;23.09.1945
32583;1945;9;24;03.мар;05.сен;14.апр;24.09.1945
32583;1945;9;25;03.янв;7.0;10.июн;25.09.1945
32583;1945;9;26;05.июн;8.0;13.янв;26.09.1945
32583;1945;9;27;05.май;08.июн;12.июн;27.09.1945
32583;1945;9;28;04.май;07.июн;12.мар;28.09.1945
32583;1945;9;29;0.2;03.сен;10.янв;29.09.1945
32583;1945;9;30;03.фев;04.авг;07.июн;30.09.1945
32583;1945;10;1;4.0;05.сен;08.июн;01.10.1945
32583;1945;10;2;03.июл;06.фев;09.янв;02.10.1945
32583;1945;10;3;05.июл;07.июн;12.фев;03.10.1945
32583;1945;10;4;03.сен;05.июл;07.апр;04.10.1945
32583;1945;10;5;5.0;07.янв;10.0;05.10.1945
32583;1945;10;6;04.апр;05.июн;08.фев;06.10.1945
32583;1945;10;7;0.9;02.июл;05.фев;07.10.1945
32583;1945;10;8;0.4;4.0;08.апр;08.10.1945
32583;1945;10;9;-0.1;3.0;05.июл;09.10.1945
32583;1945;10;10;1.0;04.авг;07.авг;10.10.1945
32583;1945;10;11;02.апр;5.0;09.июн;11.10.1945
32583;1945;10;12;0.7;02.авг;05.авг;12.10.1945
32583;1945;10;13;-2.6;1.0;05.июл;13.10.1945
32583;1945;10;14;-0.3;03.май;07.май;14.10.1945
32583;1945;10;15;0.2;04.мар;07.июн;15.10.1945
32583;1945;10;16;-0.7;02.авг;07.июн;16.10.1945
32583;1945;10;17;-0.4;02.апр;05.апр;17.10.1945
32583;1945;10;18;01.фев;04.авг;08.мар;18.10.1945
32583;1945;10;19;-3.0;0.3;05.май;19.10.1945
32583;1945;10;20;-0.2;02.янв;05.июл;20.10.1945
32583;1945;10;21;01.апр;02.июн;04.май;21.10.1945
32583;1945;10;22;-1.3;02.авг;07.янв;22.10.1945
32583;1945;10;23;02.авг;05.фев;08.июн;23.10.1945
32583;1945;10;24;02.мар;3.0;05.июн;24.10.1945
32583;1945;10;25;02.авг;04.фев;05.июл;25.10.1945
32583;1945;10;26;0.1;02.апр;05.май;26.10.1945
32583;1945;10;27;-2.2;-0.8;01.июн;27.10.1945
32583;1945;10;28;-4.6;-1.3;01.авг;28.10.1945
32583;1945;10;29;-1.6;-0.3;01.янв;29.10.1945
32583;1945;10;30;-5.1;-1.1;02.янв;30.10.1945
32583;1945;10;31;-0.4;0.5;02.июл;31.10.1945
32583;1945;11;1;-5.8;-2.5;02.янв;01.11.1945
32583;1945;11;2;-1.4;03.мар;04.мар;02.11.1945
32583;1945;11;3;0.7;02.фев;5.0;03.11.1945
32583;1945;11;4;-0.4;01.апр;3.0;04.11.1945
32583;1945;11;5;-1.1;1.0;3.0;05.11.1945
32583;1945;11;6;-4.8;-1.8;01.май;06.11.1945
32583;1945;11;7;-2.2;0.0;3.0;07.11.1945
32583;1945;11;8;-5.8;-3.2;0.1;08.11.1945
32583;1945;11;9;-5.7;-3.4;0.1;09.11.1945
32583;1945;11;10;-3.7;0.2;03.апр;10.11.1945
32583;1945;11;11;-1.1;0.1;02.мар;11.11.1945
32583;1945;11;12;-3.2;-1.2;0.3;12.11.1945
32583;1945;11;13;-1.7;-0.6;01.янв;13.11.1945
32583;1945;11;14;-5.2;-1.3;0.1;14.11.1945
32583;1945;11;15;-5.7;-3.2;-0.4;15.11.1945
32583;1945;11;16;-2.1;-1.3;0.6;16.11.1945
32583;1945;11;17;-8.5;-5.6;-1.6;17.11.1945
32583;1945;11;18;-9.2;-6.7;-3.6;18.11.1945
32583;1945;11;19;-6.4;-1.6;01.апр;19.11.1945
32583;1945;11;20;-4.0;-2.5;0.0;20.11.1945
32583;1945;11;21;-8.2;-5.4;-2.8;21.11.1945
32583;1945;11;22;-3.2;1.0;03.июн;22.11.1945
32583;1945;11;23;0.2;01.июн;03.янв;23.11.1945
32583;1945;11;24;2.0;03.апр;4.0;24.11.1945
32583;1945;11;25;0.4;01.май;03.сен;25.11.1945
32583;1945;11;26;-3.5;-1.7;01.май;26.11.1945
32583;1945;11;27;-0.2;01.апр;3.0;27.11.1945
32583;1945;11;28;-2.4;-0.9;0.6;28.11.1945
32583;1945;11;29;-3.9;-1.6;0.1;29.11.1945
32583;1945;11;30;-3.7;-1.4;0.7;30.11.1945
32583;1945;12;1;-3.2;-2.3;0.8;01.12.1945
32583;1945;12;2;-5.7;-4.0;-1.9;02.12.1945
32583;1945;12;3;-7.4;-4.6;-2.2;03.12.1945
32583;1945;12;4;-8.5;-7.2;-4.6;04.12.1945
32583;1945;12;5;-10.7;-8.3;-5.5;05.12.1945
32583;1945;12;6;-8.1;-5.3;-4.1;06.12.1945
32583;1945;12;7;-11.7;-8.1;-1.9;07.12.1945
32583;1945;12;8;-5.9;-4.0;0.0;08.12.1945
32583;1945;12;9;-7.1;-6.0;-4.3;09.12.1945
32583;1945;12;10;-13.0;-10.8;-6.8;10.12.1945
32583;1945;12;11;-12.7;-9.2;-5.3;11.12.1945
32583;1945;12;12;-10.8;-5.5;-3.1;12.12.1945
32583;1945;12;13;-6.2;-3.8;-1.7;13.12.1945
32583;1945;12;14;-4.5;-2.6;-1.6;14.12.1945
32583;1945;12;15;-6.7;-5.7;-3.0;15.12.1945
32583;1945;12;16;-6.1;-3.1;-1.0;16.12.1945
32583;1945;12;17;-3.8;-1.6;0.0;17.12.1945
32583;1945;12;18;-7.2;-6.2;-2.4;18.12.1945
32583;1945;12;19;-6.7;-4.0;-1.7;19.12.1945
32583;1945;12;20;-9.5;-7.2;-4.2;20.12.1945
32583;1945;12;21;-6.2;-4.6;-2.3;21.12.1945
32583;1945;12;22;-6.3;-5.4;-3.0;22.12.1945
32583;1945;12;23;-5.3;-3.2;-1.4;23.12.1945
32583;1945;12;24;-3.8;-2.3;-0.2;24.12.1945
32583;1945;12;25;-3.3;-2.1;-0.7;25.12.1945
32583;1945;12;26;-3.3;-2.1;-0.4;26.12.1945
32583;1945;12;27;-5.3;-3.2;-0.9;27.12.1945
32583;1945;12;28;-5.8;-4.8;-2.8;28.12.1945
32583;1945;12;29;-7.3;-6.6;-5.0;29.12.1945
32583;1945;12;30;-11.9;-11.4;-6.9;30.12.1945
32583;1945;12;31;-14.4;-12.6;-10.5;31.12.1945
32583;1946;1;1;-17.3;-15.0;-12.2;01.01.1946
32583;1946;1;2;-13.6;-11.3;-7.8;02.01.1946
32583;1946;1;3;-11.6;-10.4;-8.2;03.01.1946
32583;1946;1;4;-13.8;-11.9;-9.3;04.01.1946
32583;1946;1;5;-13.1;-7.2;-3.8;05.01.1946
32583;1946;1;6;-8.2;-6.6;-3.8;06.01.1946
32583;1946;1;7;-8.3;-7.2;-5.8;07.01.1946
32583;1946;1;8;-8.9;-6.5;-1.4;08.01.1946
32583;1946;1;9;-5.8;-4.0;-1.8;09.01.1946
32583;1946;1;10;-13.8;-11.0;-5.3;10.01.1946
32583;1946;1;11;-10.6;-7.4;-3.3;11.01.1946
32583;1946;1;12;-6.6;-0.8;0.6;12.01.1946
32583;1946;1;13;-7.2;-5.0;0.4;13.01.1946
32583;1946;1;14;-12.4;-9.5;-6.3;14.01.1946
32583;1946;1;15;-13.6;-10.7;-7.5;15.01.1946
32583;1946;1;16;-14.8;-11.9;-8.2;16.01.1946
32583;1946;1;17;-15.8;-13.6;-8.3;17.01.1946
32583;1946;1;18;-17.6;-14.4;-10.4;18.01.1946
32583;1946;1;19;-11.8;-10.0;-8.2;19.01.1946
32583;1946;1;20;-12.3;-11.0;-8.7;20.01.1946
32583;1946;1;21;-11.9;-9.8;-6.7;21.01.1946
32583;1946;1;22;-15.7;-13.0;-8.2;22.01.1946
32583;1946;1;23;-18.3;-14.4;-10.5;23.01.1946
32583;1946;1;24;-15.9;-13.7;-11.2;24.01.1946
32583;1946;1;25;-16.6;-13.2;-9.7;25.01.1946
32583;1946;1;26;-10.3;-9.1;-8.1;26.01.1946
32583;1946;1;27;-14.7;-12.1;-9.4;27.01.1946
32583;1946;1;28;-18.1;-13.9;-9.2;28.01.1946
32583;1946;1;29;-19.1;-15.1;-10.8;29.01.1946
32583;1946;1;30;-14.4;-10.4;-7.2;30.01.1946
32583;1946;1;31;-16.1;-12.8;-9.1;31.01.1946
32583;1946;2;1;-16.1;-11.3;-5.3;01.02.1946
32583;1946;2;2;-8.1;-5.5;-4.3;02.02.1946
32583;1946;2;3;-4.6;-3.7;-1.4;03.02.1946
32583;1946;2;4;-2.6;-1.3;-0.7;04.02.1946
32583;1946;2;5;-4.3;-3.6;-0.4;05.02.1946
32583;1946;2;6;-6.9;-5.7;-3.6;06.02.1946
32583;1946;2;7;-13.7;-10.0;-5.3;07.02.1946
32583;1946;2;8;-9.6;-7.1;-5.3;08.02.1946
32583;1946;2;9;-8.7;-6.7;-5.3;09.02.1946
32583;1946;2;10;-11.2;-9.3;-6.3;10.02.1946
32583;1946;2;11;-15.6;-12.0;-8.3;11.02.1946
32583;1946;2;12;-15.1;-12.3;-9.0;12.02.1946
32583;1946;2;13;-17.0;-13.2;-9.2;13.02.1946
32583;1946;2;14;-15.3;-13.2;-9.9;14.02.1946
32583;1946;2;15;-16.8;-14.0;-10.7;15.02.1946
32583;1946;2;16;-15.0;-12.4;-9.4;16.02.1946
32583;1946;2;17;-17.0;-13.9;-10.7;17.02.1946
32583;1946;2;18;-21.0;-16.0;-11.1;18.02.1946
32583;1946;2;19;-16.6;-13.9;-11.0;19.02.1946
32583;1946;2;20;-13.1;-9.6;-7.7;20.02.1946
32583;1946;2;21;-12.2;-8.9;-4.1;21.02.1946
32583;1946;2;22;-4.6;-3.6;-1.6;22.02.1946
32583;1946;2;23;-3.7;-2.8;-1.3;23.02.1946
32583;1946;2;24;-10.7;-7.3;-3.3;24.02.1946
32583;1946;2;25;-9.6;-5.7;-1.9;25.02.1946
32583;1946;2;26;-7.2;-4.7;-1.4;26.02.1946
32583;1946;2;27;-8.0;-4.9;-0.8;27.02.1946
32583;1946;2;28;-8.9;-6.9;-5.0;28.02.1946
32583;1946;3;1;-8.1;-6.1;-3.5;01.03.1946
32583;1946;3;2;-8.0;-6.2;-4.8;02.03.1946
32583;1946;3;3;-7.6;-6.0;-2.7;03.03.1946
32583;1946;3;4;-12.3;-11.3;-5.6;04.03.1946
32583;1946;3;5;-16.1;-13.0;-10.2;05.03.1946
32583;1946;3;6;-15.2;-12.6;-9.2;06.03.1946
32583;1946;3;7;-10.4;-7.8;-4.2;07.03.1946
32583;1946;3;8;-4.7;-3.6;-2.1;08.03.1946
32583;1946;3;9;-4.5;-3.7;-2.4;09.03.1946
32583;1946;3;10;-6.9;-5.6;-2.8;10.03.1946
32583;1946;3;11;-10.0;-8.4;-5.6;11.03.1946
32583;1946;3;12;-8.9;-6.6;-3.2;12.03.1946
32583;1946;3;13;-11.6;-8.9;-5.4;13.03.1946
32583;1946;3;14;-11.8;-10.0;-7.3;14.03.1946
32583;1946;3;15;-13.2;-8.8;-4.5;15.03.1946
32583;1946;3;16;-5.4;-3.0;-2.0;16.03.1946
32583;1946;3;17;-8.7;-5.1;-1.5;17.03.1946
32583;1946;3;18;-7.2;-4.7;-2.0;18.03.1946
32583;1946;3;19;-6.8;-5.9;-3.9;19.03.1946
